Date,High,Low,Open,Close,Volume,Adj Close,5-DayEMA,20-DayEMA,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,CCI,OBV,EMA_Reversal,Returns,MarketTrend,EMA_Trend_Down,EMA_Trend_Reversal,EMA_Trend_Up,StoReversal_NoReversal,StoReversal_Reversal,MACDTrend_Down,MACDTrend_Reversal,MACDTrend_Up,OBVTrend_Down,OBVTrend_Up,CCITrend_NoReversal,CCITrend_Reversal
2013-10-18,174.5099945068,173.5099945068,173.86000061040002,174.38999938959998,138316000,157.084564209,172.3158800368,169.9570570739,165.1843,169.4198,173.6554,1.0545,0.5734,0.4811,93.5485,97.91,224.6907,7863267146,2.3588229628999997,-0.0067090898,1,0,0,1,1,0,0,0,1,0,1,0,1
2013-10-21,174.75,174.0099945068,174.4499969482,174.3999938965,104104000,157.0935516357,173.0105846567,170.3801939142,164.8843,169.6433,174.4024,1.2736,0.634,0.6396,95.1922,96.3089,193.6002,7967321163,2.6303907425,-5.7308e-05,1,0,0,1,1,0,0,0,1,0,1,0,1
2013-10-22,175.9299926758,174.4299926758,174.9100036621,175.4100036621,126663000,158.0033721924,173.8103909918,170.85922341399998,164.5567,169.9373,175.31799999999998,1.5114,0.6974,0.8140000000000001,95.9956,93.7679,182.5109,8093857542,2.9511675779,-0.0057579941,1,0,0,1,1,0,0,0,1,0,1,0,1
2013-10-23,174.88999938959998,173.9600067139,174.8099975586,174.5700073242,105484000,157.24671936040002,174.06359643599998,171.2126314054,164.4888,170.2138,175.9389,1.6135,0.6396,0.9739,91.5724,84.6403,130.6424,7988486986,2.8509650305000003,0.0048118022,1,0,0,1,1,0,0,0,1,1,0,0,1
2013-10-24,175.3699951172,174.5099945068,174.91999816889998,175.1499938965,70350000,157.76918029790002,174.42572892279998,171.5876183093,164.3798,170.4868,176.5939,1.7213,0.598,1.1233,84.8381,76.1061,123.4904,8058631605,2.8381106135,-0.0033113708,1,0,0,1,1,0,0,0,1,0,1,0,1
2013-10-25,176.0,175.16999816889998,175.5099945068,175.9499969482,93625000,158.4897918701,174.93381826459998,172.00308294159998,164.3372,170.8389,177.3406,1.85,0.5813,1.2687,79.7697,78.5627,120.4568,8152202653,2.930735323,-0.0045467637,1,0,0,1,1,0,0,0,1,0,1,0,1
2013-10-28,176.4700012207,175.6999969482,175.88999938959998,176.2299957275,84979000,158.7419891357,175.3658774189,172.4056460641,164.4817,171.2499,178.0181,1.9521,0.5467,1.4054,79.9736,85.25200000000001,113.6272,8236875181,2.9602313548000003,-0.0015888259,1,0,0,1,1,0,0,0,1,0,1,0,1
2013-10-29,177.2400054932,176.3800048828,176.6300048828,177.16999816889998,87401000,159.5886993408,175.96725100220002,172.8593938836,164.4667,171.6414,178.8161,2.0848,0.5435,1.5412,86.3663,95.2844,115.3206,8324123253,3.1078571187,-0.0053056525,1,0,0,1,1,0,0,0,1,0,1,0,1
2013-10-30,177.5099945068,175.6600036621,177.3800048828,176.2899932861,140002000,158.796005249,176.0748317635,173.18611763619998,164.643,171.9969,179.3508,2.0948,0.4429,1.652,87.694,82.5458,94.7653,8184460665,2.8887141273,0.0049918028,1,0,0,1,1,0,0,0,1,1,0,1,0
2013-10-31,176.88999938959998,175.5299987793,176.1499938965,175.7899932861,133795000,158.3456420898,175.97988560439998,173.4341057933,165.1626,172.4054,179.6482,2.0389,0.3096,1.7293,79.6873,61.2316,78.58,8051093571,2.5457798111,0.002844303,1,0,0,1,1,0,0,0,1,1,0,1,0
2013-11-01,176.61000061040002,175.2200012207,176.0200042725,176.2100067139,142805000,158.7240142822,176.0565926409,173.69847730959998,165.5363,172.7714,180.0065,2.0054,0.2208,1.7846,62.2659,43.0202,71.2854,8193868987,2.3581153313,-0.0023835958,1,0,0,1,1,0,0,0,1,0,1,1,0
2013-11-04,176.8999938965,175.9799957275,176.6900024414,176.83000183110002,85677000,159.2824707031,176.3143957043,173.9967177402,166.2377,173.2414,180.2451,2.0057,0.1769,1.8288,50.3098,46.6776,77.1265,8279355854,2.3176779641,-0.0035061647,1,0,0,1,1,0,0,0,1,0,1,1,0
2013-11-05,176.75,175.5700073242,176.13999938959998,176.2700042725,85825000,158.77799987790002,176.2995985604,174.2132212195,167.643,173.7809,179.9188,1.9384,0.0877,1.8507,47.6091,53.1295,65.1118,8193754329,2.0863773409,0.0031769305,2,0,0,1,1,0,0,1,0,1,0,1,0
2013-11-06,177.5,176.5399932861,177.0299987793,177.16999816889998,87348000,159.5886993408,176.5897317632,174.49481902419998,169.3348,174.3594,179.38400000000001,1.9354,0.0678,1.8677,55.6783,67.2278,87.6132,8280883524,2.094912739,-0.0050798323999999995,2,0,0,1,1,0,0,1,0,0,1,1,0
2013-11-07,177.63999938959998,174.7599945068,177.5,174.9299926758,157000000,157.5709533691,176.0364854007,174.5362641339,170.2209,174.6474,179.0739,1.7323,-0.1083,1.8406,55.3725,45.7602,44.0242,8124681494,1.5002212669,0.012805154,1,0,0,1,1,0,1,0,0,1,0,1,0
2013-11-08,177.3099975586,174.8500061035,174.8699951172,177.2899932861,136713000,159.6967926025,176.4543213625,174.7985240531,170.9189,174.9989,179.0789,1.7417,-0.0791,1.8208,57.5823,59.7588,65.6228,8261362624,1.6557973094,-0.0133115274,2,0,0,1,1,0,0,1,0,0,1,1,0
2013-11-11,177.5299987793,176.9100036621,177.1199951172,177.3200073242,62614000,159.72381591799999,176.7428833498,175.038665317,171.5733,175.3179,179.0625,1.7317,-0.0713,1.8030000000000002,55.4662,60.8796,96.0411,8327662928,1.7042180327,-0.0001692648,2,0,0,1,1,0,0,1,0,0,1,1,0
2013-11-12,177.36000061040002,176.3699951172,176.9400024414,176.9600067139,83990000,159.399520874,176.81525780450002,175.22165021200001,172.90200000000002,175.6809,178.4598,1.6753,-0.1022,1.7775,68.3378,84.375,78.6454,8243854183,1.5936075925,0.0020343614000000003,1,0,0,1,1,0,1,0,0,1,0,1,0
2013-11-13,178.4299926758,176.0899963379,176.0899963379,178.3800048828,103844000,160.6786193848,177.3368401639,175.52244589490002,173.5118,175.9964,178.481,1.7253,-0.0417,1.767,77.7538,88.0068,125.0507,8346912139,1.8143942690000001,-0.0079605232,2,0,0,1,1,0,0,1,0,0,1,0,1
2013-11-14,179.41999816889998,178.25,178.5399932861,179.2700042725,103435000,161.4803161621,177.9812282001,175.8793562166,173.7673,176.2989,178.8305,1.8159,0.0391,1.7768,87.6661,90.6164,213.3981,8450103093,2.1018719835,-0.004964575,2,0,0,1,1,0,0,1,0,0,1,0,1
2013-11-15,180.1199951172,179.33000183110002,179.5599975586,180.0500030518,102818000,162.18293762209998,178.67081981729999,176.27656067709998,173.7233,176.582,179.4407,1.9283,0.1212,1.8071,92.177,97.9078,235.4572,8552921283,2.3942591403,-0.0043321231,1,0,0,1,1,0,0,0,1,0,1,0,1
2013-11-18,180.5,179.0200042725,180.3500061035,179.41999816889998,104796000,161.61541748049999,178.9205459345,176.57593567630002,173.90400000000002,176.833,179.762,1.9442,0.1097,1.8345,92.8959,90.1637,186.2103,8448125274,2.3446102582,0.0035113415,1,0,0,1,1,0,0,0,1,1,0,0,1
2013-11-19,179.8699951172,178.7200012207,179.33000183110002,179.0299987793,93891000,161.2641143799,178.9570302161,176.8096559718,174.0126,177.014,180.0154,1.9034,0.0551,1.8483,89.406,80.1466,136.1505,8354233858,2.1473742443,0.0021784025,2,0,0,1,1,0,0,1,0,1,0,0,1
2013-11-20,179.9299926758,177.9799957275,179.38999938959998,178.4700012207,124909000,160.75968933110002,178.79468721759997,176.96778409080002,174.3655,177.209,180.0525,1.805,-0.0346,1.8396,74.72800000000001,53.8738,96.9749,8229325257,1.8269031269,0.0031377685999999998,2,0,0,1,1,0,0,1,0,1,0,1,0
2013-11-21,180.0500030518,178.86000061040002,178.9700012207,179.9100036621,92841000,162.0567932129,179.16645936580002,177.24799547849997,174.5367,177.447,180.3573,1.8223,-0.0139,1.8362,62.7511,54.2328,123.0523,8322166528,1.9184638873,-0.0080040154,2,0,0,1,1,0,0,1,0,0,1,0,1
2013-11-22,180.83000183110002,179.7700042725,179.9799957275,180.8099975586,81296000,162.867477417,179.71430543009998,177.58723377189997,174.5202,177.69,180.8598,1.8868,0.0405,1.8463,57.7389,65.11,143.2091,8403462415,2.1270716581999998,-0.0049775671,2,0,0,1,1,0,0,1,0,0,1,0,1
2013-11-25,181.16999816889998,180.3699951172,181.1300048828,180.6300048828,79486000,162.7053527832,180.01953858099998,177.8770214967,174.5699,177.91,181.2501,1.9015,0.0442,1.8573,68.554,86.3192,131.9876,8323976706,2.1425170843,0.0009964716,2,0,0,1,1,0,0,1,0,1,0,0,1
2013-11-26,181.2200012207,180.4100036621,180.7200012207,180.6799926758,86994000,162.7503814697,180.2396899459,178.14397113279998,174.5559,178.0855,181.6151,1.8953,0.0304,1.8649,79.999,88.5679,115.7018,8410970266,2.0957188131,-0.0002766648,2,0,0,1,1,0,0,1,0,0,1,0,1
2013-11-27,181.2400054932,180.6499938965,180.8699951172,181.1199951172,58800000,163.1467132568,180.53312500299998,178.42740198849998,174.6634,178.327,181.9906,1.9040000000000001,0.0313,1.8728,87.3361,87.1211,111.0254,8469770322,2.1057230145,-0.0024293422,2,0,0,1,1,0,0,1,0,0,1,0,1
2013-11-29,181.75,180.8000030518,181.3200073242,181.0,55870900,163.0386505127,180.688750002,178.67241132290002,174.9417,178.5875,182.2333,1.8795,0.0054,1.8741,85.2755,80.1375,107.1883,8413899419,2.0163386791,0.0006629564,2,0,0,1,1,0,0,1,0,1,0,0,1
2013-12-02,181.4299926758,180.25,181.0899963379,180.5299987793,99726000,162.6152801514,180.63583292779998,178.84932441400002,175.2356,178.8035,182.3714,1.8015,-0.0581,1.8596,75.2802,58.582,82.8553,8314173638,1.7865085137999999,0.0026034522,2,0,0,1,1,0,0,1,0,1,0,1,0
2013-12-03,180.38999938959998,179.16999816889998,179.9400024414,179.75,116563000,161.9127044678,180.3405552852,178.9351030412,175.479,178.9495,182.42,1.6575,-0.1616,1.8192,57.7141,34.4228,38.3179,8197610336,1.4054522440000001,0.0043393534,1,0,0,1,1,0,1,0,0,1,0,1,0
2013-12-04,180.4799957275,178.3500061035,179.1000061035,179.7299957275,123033000,161.8946533203,180.1370354326,179.0108071066,175.8651,179.1225,182.3799,1.5243,-0.2359,1.7602,40.0833,27.2452,22.0812,8074577699,1.126228326,0.0001113018,1,0,0,1,1,0,1,0,0,1,0,1,0
2013-12-05,179.7400054932,178.7700042725,179.4100036621,178.9400024414,106934000,161.1830749512,179.7380244355,179.00406380509997,176.0767,179.21099999999998,182.3453,1.3395,-0.3366,1.6761,29.4918,26.8073,-1.1634,7967643632,0.7339606304,0.0044148501,1,0,0,1,1,0,1,0,0,1,0,1,0
2013-12-06,181.11000061040002,180.1499938965,180.66999816889998,180.9400024414,127728000,162.9846038818,180.13868377080001,179.1884389134,176.9827,179.5115,182.0403,1.339,-0.2697,1.6086,33.7988,47.343999999999994,79.9101,8095371150,0.9502448575,-0.0110533877,1,0,0,1,1,0,1,0,0,0,1,1,0
2013-12-09,181.66999816889998,181.1600036621,181.4700012207,181.3999938965,70124000,163.3989257813,180.55912047939998,179.3990631975,177.2773,179.717,182.1567,1.36,-0.1989,1.5589,46.1961,64.4371,116.5897,8165494758,1.1600572819,-0.0025357854,1,0,0,1,1,0,1,0,0,0,1,0,1
2013-12-10,181.36000061040002,180.63999938959998,180.9799957275,180.75,80976000,162.8134460449,180.6227469863,179.5277238453,177.6751,179.8885,182.1019,1.3092,-0.1998,1.5090000000000001,64.8434,82.7492,76.3965,8084518551,1.0950231409,0.0035960934999999996,1,0,0,1,1,0,1,0,0,1,0,1,0
2013-12-11,180.8500061035,178.5,180.8200073242,178.7200012207,130591000,160.9849090576,179.9884983977,179.45079788110002,178.1256,179.9765,181.8274,1.0925,-0.3332,1.4257,68.0728,57.0322,-50.047,7953927741,0.5377005167,0.0113585428,1,0,0,1,1,0,1,0,0,1,0,1,0
2013-12-12,178.86000061040002,177.7599945068,178.63999938959998,178.1300048828,115565000,160.4534301758,179.36900055939998,179.32500807169998,178.0673,179.96400000000003,181.8607,0.8632,-0.45,1.3132,56.4485,29.564,-147.5857,7838362901,0.04399248769999999,0.0033121671,2,0,1,0,1,0,1,0,0,1,0,0,1
2013-12-13,178.6600036621,177.7700042725,178.5,178.11000061040002,107808000,160.4354248047,178.9493339098,179.2092930754,177.8627,179.90599999999998,181.9493,0.6721,-0.5129,1.1849,31.6826,8.4515,-143.5833,7730555291,-0.2599591656,0.0001123141,0,1,0,0,1,0,1,0,0,1,0,0,1
2013-12-16,179.8099975586,178.8999938965,178.9499969482,179.2200012207,96195000,161.4352722168,179.03955634669998,179.2103128988,177.8005,179.8643,181.9281,0.6029,-0.4656,1.0685,19.2117,19.6196,-49.1693,7826750081,-0.170756552,-0.0061935086,0,1,0,0,0,1,1,0,0,0,1,1,0
2013-12-17,179.4100036621,178.25,179.3800048828,178.6499938965,89886000,160.9218292236,178.90970219669998,179.1569491843,177.7024,179.8258,181.9492,0.4968,-0.4574,0.9542,18.0457,26.0661,-84.023,7736863857,-0.24724698760000002,0.0031906371999999997,0,1,0,0,1,0,1,0,0,1,0,1,0
2013-12-18,181.7299957275,177.3200073242,178.91999816889998,181.6999969482,234906000,163.6691741943,179.83980044720002,179.3991442094,177.7203,179.9593,182.1983,0.6512,-0.2424,0.8936,33.9582,56.1889,23.259,7971770339,0.4406562378,-0.0167859279,1,0,0,1,1,0,1,0,0,0,1,1,0
2013-12-19,181.6999969482,180.7100067139,181.1799926758,181.4900054932,136531200,163.4800109863,180.38986879580003,179.5982738555,177.8861,180.1103,182.3345,0.748,-0.1165,0.8645,52.1606,74.2267,94.0121,7835471467,0.7915949404000001,0.0011570414,1,0,0,1,1,0,1,0,0,1,0,1,0
2013-12-20,181.9900054932,180.5700073242,180.6900024414,181.5599975586,197087000,164.4311981201,180.7799117168,179.7851046843,177.8837,180.1928,182.5019,0.821,-0.0348,0.8558,75.1019,94.8899,90.3093,8032558375,0.9948070323999999,-0.0003855038,2,0,0,1,1,0,0,1,0,0,1,1,0
2013-12-23,182.63999938959998,182.0700073242,182.4499969482,182.5299987793,85598000,165.3096618652,181.3632740709,180.0465231696,177.7651,180.2788,182.7925,0.9461,0.0723,0.8738,87.848,94.4275,147.4869,8118155916,1.3167509014,-0.005314201700000001,2,0,0,1,1,0,0,1,0,0,1,0,1
2013-12-24,183.0099945068,182.5299987793,182.5399932861,182.9299926758,45368800,165.6719665527,181.8855136059,180.321139313,177.6285,180.3938,183.1591,1.0653,0.1532,0.9121,95.0301,95.7729,153.5735,8163524757,1.5643742929,-0.0021865954999999997,1,0,0,1,1,0,0,0,1,0,1,0,1
2013-12-26,183.9600067139,183.3200073242,183.3399963379,183.86000061040002,63365000,166.5141906738,182.54367594069998,180.6581737223,177.40200000000002,180.5525,183.7031,1.2203,0.2466,0.9738,96.0035,97.8102,177.7684,8226889984,1.8855022184,-0.0050582396,1,0,0,1,1,0,0,0,1,0,1,0,1
2013-12-27,184.1799926758,183.6600036621,184.1000061035,183.8500061035,61814000,166.5051116943,182.97911932830002,180.9621577586,177.2312,180.6888,184.1464,1.3271,0.2826,1.0444,96.3302,95.4076,162.3371,8165076143,2.0169615697,5.43622875617267e-05,1,0,0,1,1,0,0,0,1,1,0,0,1
2013-12-30,184.0200042725,183.58000183110002,183.8699951172,183.8200073242,56857000,166.4779663086,183.25941532689998,181.2343339077,177.1126,180.8298,184.547,1.3936,0.2793,1.1143,94.4734,90.2025,138.0981,8108218685,2.0250814191999997,0.0001631965,1,0,0,1,1,0,0,0,1,1,0,0,1
2013-12-31,184.6900024414,183.9299926758,184.0700073242,184.6900024414,86119900,167.2658996582,183.7362776984,181.5634451966,176.9627,181.0378,185.1129,1.4992,0.308,1.1913,92.2815,91.2344,140.5457,8194466323,2.1728325018,-0.004710569600000001,1,0,0,1,1,0,0,0,1,0,1,0,1
2014-01-02,184.0700073242,182.4799957275,183.9799957275,182.91999816889998,119636900,165.66287231450002,183.4641845219,181.69264071779997,177.0874,181.1963,185.3052,1.4237,0.18600000000000003,1.2378,83.0221,67.6294,79.4223,8074829487,1.7715438041,0.0096763847,1,0,0,1,1,0,0,0,1,1,0,1,0
2014-01-03,183.6000061035,182.6300048828,183.2299957275,182.88999938959998,81390600,165.6356964111,183.2727894778,181.806674877,177.2402,181.354,185.4679,1.3455,0.0862,1.2593,68.3141,46.0784,67.9294,7993438985,1.4661146008000001,0.0001640264,2,0,0,1,1,0,0,1,0,1,0,1,0
2014-01-06,183.5599975586,182.08000183110002,183.4900054932,182.36000061040002,108028200,165.1557006836,182.96852652200002,181.8593725659,177.5447,181.525,185.5054,1.2271,-0.0258,1.2529,43.343,16.3211,47.4417,7885410846,1.1091539561,0.0029063324,2,0,0,1,1,0,0,1,0,1,0,1,0
2014-01-07,183.7899932861,182.9499969482,183.0899963379,183.4799957275,86144200,166.1700439453,183.1390162572,182.0137176289,177.5931,181.65200000000002,185.71099999999998,1.2096,-0.0346,1.2442,29.988000000000003,27.5645,69.4444,7971555015,1.1252986283,-0.0061041811,2,0,0,1,1,0,0,1,0,0,1,1,0
2014-01-08,183.83000183110002,182.88999938959998,183.4499969482,183.5200042725,96582300,166.20626831049998,183.2660122623,182.1571734997,177.62099999999998,181.75799999999998,185.8951,1.1853,-0.0471,1.2324,29.8207,45.5765,63.2606,8068137249,1.1088387625,-0.0002180065,2,0,0,1,1,0,0,1,0,0,1,1,0
2014-01-09,184.1300048828,182.8000030518,184.11000061040002,183.63999938959998,90683400,166.314956665,183.39067463810002,182.29839501310002,177.7149,181.9025,186.0902,1.1624,-0.055999999999999994,1.2184,46.8358,67.3664,61.6266,8158820551,1.092279625,-0.0006534258000000001,2,0,0,1,1,0,0,1,0,0,1,1,0
2014-01-10,184.2200012207,183.0099945068,183.9499969482,184.13999938959998,102026400,166.7677764893,183.6404495552,182.4737859061,178.1463,182.1735,186.2008,1.1711,-0.0379,1.209,64.8389,81.5737,66.8543,8260846869,1.1666636492,-0.0027153253000000003,2,0,0,1,1,0,0,1,0,0,1,1,0
2014-01-13,184.1799926758,181.3399963379,183.66999816889998,181.6900024414,149892000,164.54890441889998,182.9903005173,182.3991398618,178.7639,182.3513,185.9387,0.9687,-0.1922,1.1609,70.1287,61.4461,5.4463,8110954931,0.5911606555,0.0134844896,1,0,0,1,1,0,1,0,0,1,0,1,0
2014-01-14,183.7700042725,181.9499969482,182.2899932861,183.66999816889998,105016100,166.34214782709998,183.21686640119998,182.52017398630002,179.578,182.6293,185.6806,0.9574,-0.1628,1.1202,68.6892,63.0479,33.5836,8215970986,0.6966924149,-0.0107801805,1,0,0,1,1,0,1,0,0,0,1,1,0
2014-01-15,184.9400024414,183.7100067139,184.1000061035,184.6600036621,98525800,167.2387237549,183.6979121548,182.7239672888,180.1613,182.9015,185.6417,1.0166,-0.0829,1.0995,62.0651,61.7014,106.40799999999999,8314496707,0.9739448661,-0.005361234,2,0,0,1,1,0,0,1,0,0,1,0,1
2014-01-16,184.6600036621,183.83000183110002,184.2799987793,184.41999816889998,72290600,167.0213775635,183.93860749279997,182.88549403919998,181.1845,183.19,185.1955,1.0323,-0.0537,1.0859999999999999,70.3254,86.2269,100.2847,8242206187,1.0531134536,0.0013014071000000001,2,0,0,1,1,0,0,1,0,1,0,0,1
2014-01-17,184.4499969482,183.3200073242,184.1000061035,183.63999938959998,107848700,166.314956665,183.8390714584,182.95735169169998,181.3946,183.2867,185.1789,0.9702,-0.0927,1.0629,76.1458,80.5093,54.381,8134357571,0.8817197668000001,0.0042474340000000005,2,0,0,1,1,0,0,1,0,1,0,1,0
2014-01-21,184.7700042725,183.0500030518,184.6999969482,184.1799926758,88621200,166.8040008545,183.95271186419998,183.0737936901,181.6829,183.4212,185.1596,0.9540000000000001,-0.0871,1.0411,80.4551,74.6292,69.2019,8222978709,0.8789181741,-0.0029318780999999998,2,0,0,1,1,0,0,1,0,0,1,1,0
2014-01-22,184.5700073242,183.9100036621,184.4900054932,184.3000030518,61270900,166.912689209,184.0684755934,183.1905755341,182.0064,183.5582,185.1101,0.9399,-0.0809,1.0209,74.4316,68.1565,94.1191,8284249525,0.8779000593,-0.0006511686,2,0,0,1,1,0,0,1,0,0,1,1,0
2014-01-23,183.3999938965,181.8200073242,183.3699951172,182.7899932861,132496900,165.54513549799998,183.6423148243,183.15242484380002,182.05,183.5712,185.0925,0.7978,-0.1785,0.9762,66.8842,57.867,-112.7255,8151752645,0.4898899805,0.0082608995,1,0,0,1,1,0,1,0,0,1,0,0,1
2014-01-24,181.6600036621,178.83000183110002,181.6000061035,178.88999938959998,208677100,162.01304626459998,182.0582096794,182.7464795625,180.8293,183.3692,185.9092,0.3662,-0.488,0.8542,53.1222,33.343,-350.9268,7943075552,-0.6882698831,0.021801072799999998,0,1,0,0,1,0,1,0,0,1,0,0,1
2014-01-27,179.5200042725,177.1199951172,179.0599975586,178.0099945068,180843100,161.2160949707,180.7088046219,182.2953857476,179.6409,183.077,186.5131,-0.0463,-0.7204,0.6741,35.4617,15.1751,-330.77,7762232548,-1.5865811258000002,0.0049435701,0,1,0,0,1,0,1,0,0,1,0,0,1
2014-01-28,179.3000030518,178.1199951172,178.13999938959998,179.0700073242,110463200,162.17610168459998,180.162538856,181.98820685020002,179.0078,182.8382,186.6687,-0.2844,-0.7668,0.4824,20.4859,12.9395,-213.8305,7872695700,-1.8256679941999998,-0.005919544200000001,0,1,0,0,1,0,1,0,0,0,1,0,1
2014-01-29,178.5500030518,176.8800048828,177.58000183110002,177.3500061035,216597300,160.6183624268,179.22502793849998,181.5464734457,178.0331,182.5147,186.9964,-0.6049,-0.8699,0.265,14.3735,15.0057,-207.78599999999997,7656098431,-2.3214455072,0.009698343199999999,0,1,0,0,0,1,1,0,0,1,0,0,1
2014-01-30,179.8099975586,178.2599945068,178.83000183110002,179.2299957275,118938100,162.3210296631,179.22668386819998,181.3258565202,177.6593,182.2417,186.8242,-0.6991,-0.7713,0.0721,18.4869,27.5154,-118.6425,7775036482,-2.099172652,-0.0104892578,0,1,0,0,1,0,1,0,0,0,1,0,1
2014-01-31,179.2899932861,176.91999816889998,177.0099945068,178.1799926758,194677900,161.3700561523,178.877786804,181.0262504398,177.1077,182.0047,186.9018,-0.8488,-0.7367,-0.11199999999999999,25.3671,33.5801,-126.7482,7580358621,-2.1484636356999998,0.0058929346,0,1,0,0,1,0,1,0,0,1,0,0,1
2014-02-03,178.3699951172,173.83000183110002,177.9700012207,174.16999816889998,254837100,157.7383728027,177.3085239257,180.373274033,175.62400000000002,181.56900000000002,187.514,-1.2762,-0.9313,-0.3449,31.3893,33.0725,-169.0911,7325521617,-3.0647501074,0.0230234515,0,1,0,0,1,0,1,0,0,1,0,0,1
2014-02-04,175.8399963379,174.11000061040002,174.9499969482,175.38999938959998,165012400,158.8432769775,176.669015747,179.89867644790002,174.7102,181.2202,187.7303,-1.4997,-0.9238,-0.5758,30.6684,25.3525,-147.0623,7490533968,-3.2296607010000002,-0.0069559338,0,1,0,0,1,0,1,0,0,0,1,0,1
2014-02-05,175.5599975586,173.7100067139,174.7799987793,175.16999816889998,164230500,158.6440429688,176.1693432209,179.4483261356,173.8773,180.8047,187.7322,-1.6748,-0.8791,-0.7956,25.6554,18.5411,-131.6826,7326303498,-3.2789829147000003,0.0012559297999999999,0,1,0,0,1,0,1,0,0,1,0,0,1
2014-02-06,177.4799957275,175.2200012207,175.58000183110002,177.4799957275,132877600,160.73611450200002,176.60622738979998,179.26086609680002,173.5485,180.5027,187.457,-1.6086,-0.6504,-0.9582,27.6868,39.1668,-80.525,7459181024,-2.6546387069999997,-0.0130155376,0,1,0,0,1,0,1,0,0,0,1,1,0
2014-02-07,179.8699951172,177.7299957275,178.3099975586,179.6799926758,170787200,162.7285614014,177.6308158185,179.30078291380002,173.4951,180.3047,187.1144,-1.3629,-0.3238,-1.0392,40.1707,62.8042,-26.2179,7629968221,-1.6699670953999999,-0.0122439728,0,1,0,0,1,0,1,0,0,0,1,1,0
2014-02-10,180.0700073242,179.2100067139,179.6999969482,180.0099945068,92218800,163.0274047852,178.4238753812,179.3683268751,173.5198,180.0982,186.6767,-1.1286,-0.0716,-1.057,63.272,87.845,-7.4828,7722186950,-0.9444514937999999,-0.0018332417000000002,2,1,0,0,1,0,0,1,0,0,1,1,0
2014-02-11,182.4400024414,180.0399932861,180.1600036621,181.9799957275,117814100,164.8115539551,179.60924883,179.61705724200002,173.5191,180.113,186.7069,-0.775,0.2256,-1.0006,82.5179,96.9046,34.7742,7840000959,-0.007808412,-0.0108253724,2,0,1,0,1,0,0,0,1,0,1,1,0
2014-02-12,182.83000183110002,181.7100067139,182.25,182.0700073242,94717700,164.8930664063,180.4295016614,179.8506715355,173.5762,180.033,186.4898,-0.4819,0.415,-0.8969,93.1177,94.6034,54.1335,7934718597,0.5788301259,-0.000494379,1,0,0,1,1,0,0,0,1,0,1,1,0
2014-02-13,183.1999969482,180.83000183110002,180.8399963379,183.0099945068,100542200,165.74435424799998,181.2896659432,180.1515594375,173.6932,179.9505,186.2078,-0.1719,0.58,-0.7519,95.0894,93.76,63.1451,8035260752,1.1381065057,-0.0051362615,1,0,0,1,1,0,0,0,1,0,1,1,0
2014-02-14,184.36000061040002,182.66999816889998,182.8399963379,184.0200042725,96498400,166.65910339360002,182.1997787196,180.5199827551,173.7282,179.9305,186.1328,0.1536,0.7244,-0.5708,93.8919,93.3122,99.654,8131759057,1.6797959644999998,-0.0054885868,1,0,0,1,1,0,0,0,1,0,1,1,0
2014-02-18,184.4900054932,183.6499938965,184.1799926758,184.2400054932,80460900,166.8583374023,182.87985431080003,180.874270635,173.6811,179.9607,186.2404,0.4244,0.7962,-0.3718,93.9472,94.7693,109.931,8212219935,2.0055836759,-0.0011941012,1,0,0,1,1,0,0,0,1,0,1,0,1
2014-02-19,184.9499969482,182.8699951172,183.7599945068,183.0200042725,126524300,165.7534484863,182.9265709647,181.0786262195,173.7601,179.9027,186.0454,0.5344,0.7249,-0.1905,89.4646,80.3123,98.0542,8085695674,1.8479447452000002,0.0066659447,1,0,0,1,1,0,0,0,1,1,0,1,0
2014-02-20,184.5200042725,182.6000061035,183.2700042725,184.1000061035,104998100,166.7315368652,183.317716011,181.3663766846,173.7781,179.8927,186.0074,0.7006,0.7129,-0.0123,83.5725,75.6359,103.2925,8190693773,1.9513393262999998,-0.0058663867,1,0,0,1,1,0,0,0,1,0,1,0,1
2014-02-21,184.88999938959998,183.8000030518,184.4499969482,183.88999938959998,118116400,166.5413513184,183.5084771372,181.60672170419997,173.7113,179.9477,186.1842,0.8062,0.6548,0.1514,72.8069,62.4726,109.29,8072577414,1.9017554330000002,0.0011420236,1,0,0,1,1,0,0,0,1,1,0,0,1
2014-02-24,186.1499938965,184.1999969482,184.2799987793,184.9100036621,114063900,167.4651489258,183.9756526455,181.9213199859,173.6737,180.2487,186.8238,0.961,0.6477,0.3133,68.1843,66.4443,113.1774,8186641282,2.0543326596,-0.0055162201,1,0,0,1,1,0,0,0,1,0,1,0,1
2014-02-25,185.5899963379,184.2299957275,185.0599975586,184.8399963379,117085000,167.4017333984,184.2637672096,182.19928916220002,173.8095,180.5902,187.37099999999998,1.0658,0.602,0.4638,63.3126,61.0209,96.3029,8069556381,2.0644780474,0.00037874550000000006,1,0,0,1,1,0,0,0,1,1,0,1,0
2014-02-26,185.6000061035,184.33000183110002,185.11000061040002,184.8500061035,98677200,167.41078186040002,184.4591801743,182.45173839470002,173.8927,180.8792,187.8658,1.1365,0.5382,0.5984,63.7717,63.8498,87.3985,8168233525,2.0074417794999997,-5.41507453042378e-05,1,0,0,1,1,0,0,0,1,0,1,1,0
