Date,High,Low,Open,Close,Volume,Adj Close,5-DayEMA,20-DayEMA,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,CCI,OBV,EMA_Reversal,EMA_Trend,StoReversal,MACDTrend,OBVTrend,CCITrend,Returns,MarketTrend
2016-07-18,216.6000061035,215.6699981689,215.9700012207,216.4100036621,58725900,206.064239502,215.3089326099,211.572736064,200.9309,209.953,218.9752,2.1313,0.8822,1.2492,86.3493,81.571,122.0986,7086077259,3.7361965459,Up,NoReversal,Up,Up,Reversal,-0.0026801064,Up
2016-07-19,216.2299957275,215.6300048828,215.9199981689,216.1900024414,54345700,205.8547515869,215.6026225538,212.012475719,201.0106,210.37,219.7295,2.2252,0.7808,1.4444,80.1839,74.3854,102.7018,7031731531,3.5901468347,Up,NoReversal,Up,Down,Reversal,0.001017629,Up
2016-07-20,217.3699951172,216.1900024414,216.1900024414,217.0899963379,58159500,206.711730957,216.0984138151,212.4960491113,201.0491,210.8023,220.5555,2.3448,0.7203,1.6245,78.4791,79.4808,103.2434,7089890988,3.6023647039,Up,NoReversal,Up,Up,Reversal,-0.004145718,Up
2016-07-21,217.2200012207,215.75,216.9600067139,216.2700042725,67777300,205.9309234619,216.1556106343,212.8554734124,201.2624,211.2105,221.1587,2.3463,0.5775,1.7688,73.6996,67.2326,84.7986,7022113678,3.3001372219,Up,NoReversal,Up,Down,NoReversal,0.0037915201,Up
2016-07-22,217.3000030518,216.1000061035,216.4100036621,217.2400054932,62787500,206.854598999,216.5170755872,213.2730478962,201.2465,211.532,221.8175,2.3986,0.5038,1.8948,73.9176,75.0395,82.7773,7084901155,3.244027691,Up,NoReversal,Up,Up,NoReversal,-0.0044651132,Up
2016-07-25,217.0599975586,215.9700012207,217,216.6499938965,55873100,206.2927703857,216.5613816903,213.594661801,202.457,212.208,221.9591,2.3651,0.3763,1.9889,69.3752,65.8536,71.9636,7029028008,2.9667198893,Up,NoReversal,Up,Down,NoReversal,0.00272334,Up
2016-07-26,217.1699981689,215.7599945068,216.5299987793,216.75,70080500,206.3879852295,216.6242544602,213.8951702009,205.0359,213.0655,221.0952,2.32,0.2649,2.0551,70.6174,70.9593,67.7153,7099108501,2.7290842593,Up,NoReversal,Up,Up,NoReversal,-0.0004613892,Up
2016-07-27,217.2700042725,215.6199951172,217.1900024414,216.5200042725,80870400,206.1690063477,216.5895043976,214.1451543982,206.9772,213.7316,220.4859,2.2398,0.1478,2.092,64.9288,57.9735,62.5671,7015024608,2.4443499994,Up,NoReversal,Up,Down,NoReversal,0.0010622378,Up
2016-07-28,217.1100006104,215.75,216.2899932861,216.7700042725,65035700,206.407043457,216.6496710226,214.3951401005,208.2002,214.2371,220.2739,2.1714,0.0635,2.1079,63.3945,61.2507,60.282,7080060326,2.2545309221,Up,NoReversal,Reversal,Up,NoReversal,-0.0011532961,Reversal
2016-07-29,217.5399932861,216.1300048828,216.4600067139,217.1199951172,79519400,206.7402954102,216.8064457208,214.6546501021,208.8759,214.6193,220.3627,2.1209,0.0104,2.1105,61.9802,66.7163,66.7669,7159579762,2.1517956187,Up,NoReversal,Reversal,Up,NoReversal,-0.0016119697,Reversal
2016-08-01,217.6499938965,216.4100036621,217.1900024414,216.9400024414,73311400,206.568939209,216.8509646277,214.8723027059,209.5707,214.9703,220.3699,2.0429,-0.0541,2.097,66.167,70.534,65.7621,7086268340,1.9786619218,Up,NoReversal,Reversal,Down,NoReversal,0.0008296887,Reversal
2016-08-02,216.8300018311,214.5700073242,216.6499938965,215.5500030518,92295500,205.2453613281,216.417310769,214.936845596,210.8433,215.3272,219.8112,1.8475,-0.1996,2.0471,65.1881,58.3139,17.2713,6993972834,1.4804651731,Up,NoReversal,Down,Down,NoReversal,0.0064486169,Up
2016-08-03,216.25,215.1300048828,215.4799957275,216.1799926758,53993600,205.8452301025,216.338204738,215.0552405559,211.9923,215.6532,219.3142,1.7237,-0.2587,1.9824,59.5148,49.6965,15.7648,7047966460,1.282964182,Up,NoReversal,Down,Up,NoReversal,-0.0029141902,Up
2016-08-04,216.7799987793,214.25,216.3099975586,216.4100036621,44476100,206.064239502,216.3621377127,215.1842656137,213.6448,215.9974,218.35,1.6254,-0.2856,1.911,52.4019,49.1952,-3.1325,7094551988,1.177872099,Up,NoReversal,Down,Up,NoReversal,-0.0010628482,Up
2016-08-05,218.2299957275,216.4100036621,216.4100036621,218.1799926758,71892200,207.7496185303,216.9680893671,215.4695729529,214.2888,216.2739,218.259,1.6711,-0.1919,1.863,56.8013,71.5123,165.7465,7166444149,1.4985164141,Up,NoReversal,Down,Up,Reversal,-0.0081125175,Up
2016-08-08,218.5200042725,217.7400054932,218.3999938965,218.0500030518,39906500,207.6258392334,217.328727262,215.7153282004,214.8622,216.5064,218.1506,1.6775,-0.1485,1.8259,68.1533,83.7524,189.1485,7126537670,1.6133990615,Up,NoReversal,Down,Down,Reversal,0.0005961459,Up
2016-08-09,218.7599945068,217.8000030518,218.1300048828,218.1799926758,51251700,207.7496185303,217.6124823999,215.9500581505,215.0325,216.6679,218.3034,1.6737,-0.1218,1.7955,82.2967,91.6255,187.6416,7177789398,1.6624242494,Up,NoReversal,Down,Up,Reversal,-0.0005957908,Up
2016-08-10,218.3999938965,217.2299957275,218.3099975586,217.6399993896,57941100,207.2354278564,217.6216547298,216.1110049351,215.3279,216.8039,218.2799,1.6086,-0.1495,1.7581,86.3814,83.7663,116.6221,7119848306,1.5106497947,Up,NoReversal,Down,Down,Reversal,0.0024811307,Up
2016-08-11,218.9400024414,217.9499969482,218.2599945068,218.6499938965,68960100,208.1971588135,217.964434452,216.3528134077,215.2864,216.9304,218.5744,1.6199,-0.1106,1.7305,85.8859,82.266,166.0701,7192352576,1.6116210444,Up,NoReversal,Down,Up,Reversal,-0.0046192295,Up
2016-08-12,218.7100067139,217.9900054932,218.2899932861,218.4600067139,61313500,208.0162658691,218.129625206,216.5534984844,215.371,217.0619,218.7529,1.595,-0.1083,1.7034,81.0761,77.196,132.691,7131039032,1.5761267216,Up,NoReversal,Down,Down,Reversal,0.0008696657,Up
2016-08-15,219.5,218.8800048828,218.8899993896,219.0899963379,49813500,208.6161346436,218.4497489166,216.7950697086,215.3185,217.1959,219.0734,1.6077,-0.0766,1.6842,79.6385,79.4534,164.1299,7180852514,1.654679208,Up,NoReversal,Reversal,Up,Reversal,-0.0028754833,Reversal
2016-08-16,218.6799926758,217.9600067139,218.6000061035,217.9600067139,53213600,207.540145874,218.2865015157,216.90601609,215.4384,217.2844,219.1305,1.5091,-0.1401,1.6492,72.8861,62.0089,77.6622,7127638893,1.3804854257,Up,NoReversal,Down,Down,NoReversal,0.0051843897,Up
2016-08-17,218.5299987793,217.0200042725,218,218.3699951172,75134300,207.9305419922,218.3143327162,217.0454426641,215.4463,217.3487,219.2511,1.4474,-0.1614,1.6089,65.8799,56.1775,54.261,7202773232,1.2688900522,Up,NoReversal,Down,Up,NoReversal,-0.0018774942,Up
2016-08-18,218.8999938965,218.2100067139,218.3399963379,218.8600006104,52989300,208.3971252441,218.4962220143,217.2182577066,215.5358,217.4784,219.4211,1.4217,-0.1498,1.5714,57.2608,53.5959,93.5661,7255762498,1.2779643077,Up,NoReversal,Down,Up,NoReversal,-0.0022388993,Up
2016-08-19,218.75,217.7400054932,218.3099975586,218.5399932861,75443000,208.0924072266,218.5108124382,217.3441372856,215.5508,217.5434,219.5361,1.3597,-0.1693,1.5291,57.6933,63.3065,64.5244,7180319494,1.1666751527,Up,NoReversal,Down,Down,NoReversal,0.0014642964,Up
2016-08-22,218.8000030518,217.8300018311,218.2599945068,218.5299987793,61368800,208.082901001,218.5172078852,217.4570764754,215.6448,217.6374,219.6301,1.295,-0.1873,1.4823,62.9456,71.9343,62.0379,7118950728,1.0601314098,Up,NoReversal,Down,Down,NoReversal,4.57351707126019E-05,Up
2016-08-23,219.6000061035,218.8999938965,219.25,218.9700012207,53399200,208.5018463135,218.6681389971,217.6011645464,215.719,217.7484,219.7779,1.2645,-0.1742,1.4387,69.2126,72.397,108.3522,7172349887,1.0669744506,Up,NoReversal,Down,Up,Reversal,-0.0020094188,Up
2016-08-24,218.9100036621,217.3600006104,218.8000030518,217.8500061035,71728900,207.4353942871,218.3954280325,217.6248637423,215.8652,217.8149,219.7647,1.1369,-0.2414,1.3784,67.8633,59.2585,24.3596,7100620938,0.7705642902,Up,NoReversal,Down,Down,NoReversal,0.0051411296,Up
2016-08-25,218.1900024414,217.2200012207,217.3999938965,217.6999969482,69224800,207.2925720215,218.1636176711,217.6320192858,215.9701,217.8614,219.7527,1.0121,-0.293,1.3051,56.9545,39.2082,-6.9655,7031396162,0.5315983853,Up,NoReversal,Down,Down,NoReversal,0.0006890637,Up
2016-08-26,219.1199951172,216.25,217.9199981689,217.2899932861,122506300,206.9021606445,217.8724095428,217.599445381,215.9906,217.8699,219.7493,0.87,-0.3481,1.2181,40.9431,24.3626,-23.7053,6908889814,0.2729641617,Up,NoReversal,Down,Down,NoReversal,0.0018868962,Up
2016-08-29,218.6699981689,217.3999938965,217.4400024414,218.3600006104,68606100,207.9210205078,218.0349398986,217.6718792124,216.1006,217.941,219.7814,0.8341,-0.3071,1.1413,33.8816,38.0739,25.7709,6979391981,0.3630606863,Up,NoReversal,Down,Up,NoReversal,-0.0049001984,Up
2016-08-30,218.5899963379,217.3500061035,218.2599945068,218,58114500,207.5782318115,218.0232932658,217.7031288112,216.5858,218.0635,219.5412,0.7678,-0.2988,1.0666,38.0377,51.6764,-1.1693,6921277438,0.3201644546,Up,NoReversal,Down,Down,NoReversal,0.0016513789,Up
2016-08-31,217.75,216.4700012207,217.6100006104,217.3800048828,85269500,206.9878692627,217.8088638048,217.6723551037,216.8773,218.1235,219.3698,0.6576,-0.3272,0.9848,48.0676,54.4525,-122.6712,6836007985,0.136508701,Up,NoReversal,Down,Down,Reversal,0.0028521258,Up
2016-09-01,217.7299957275,216.0299987793,217.3699951172,217.3899993896,97844200,206.9974060059,217.6692423331,217.6454640833,217.1412,218.1725,219.2039,0.5646,-0.3362,0.9008,51.4165,48.1205,-178.072,6933852192,0.0237782497,Reversal,NoReversal,Down,Up,Reversal,-0.000045975,Reversal
2016-09-02,218.8699951172,217.6999969482,218.3899993896,218.3699951172,79293900,207.9305419922,217.9028265944,217.714467039,217.1471,218.182,219.217,0.5634,-0.2698,0.8333,52.611,55.26,28.8872,7013146048,0.1883595555,Up,NoReversal,Down,Up,NoReversal,-0.0044877765,Up
2016-09-06,219.1199951172,217.8600006104,218.6999969482,219.0299987793,56702100,208.5590057373,218.2785506561,217.8397557761,217.1347,218.2311,219.3275,0.6088,-0.1796,0.7884,59.2958,74.5069,80.2397,7069848137,0.4387948799,Up,NoReversal,Down,Up,NoReversal,-0.0030133026,Up
2016-09-07,219.2200012207,218.3000030518,218.8399963379,219.0099945068,76554900,208.5399169922,218.522365273,217.9512070838,217.1254,218.2726,219.4198,0.6358,-0.1221,0.7579,73.5806,90.9749,96.9677,6993293282,0.5711581892,Up,NoReversal,Down,Down,NoReversal,9.13395415813589E-05,Up
2016-09-08,218.9400024414,218.1499938965,218.6199951172,218.5099945068,73011600,208.0638427734,218.5182416842,218.0044249336,217.2027,218.3161,219.4295,0.6098,-0.1185,0.7283,84.9687,89.4244,45.2637,6919190402,0.5138167506,Up,NoReversal,Down,Down,NoReversal,0.0022882249,Up
2016-09-09,217.0299987793,213.25,216.9700012207,213.2799987793,221589100,203.0838775635,216.7721607159,217.5544795856,215.5978,218.0476,220.4974,0.1653,-0.4504,0.6157,79.2067,57.2208,-372.2562,6697601329,-0.7823188697,Down,NoReversal,Down,Down,Reversal,0.0245217355,Down
2016-09-12,216.8099975586,212.3099975586,212.3899993896,216.3399963379,168110900,205.9975891113,216.6281059233,217.4388145144,215.391,217.9416,220.4922,0.0592,-0.4452,0.5044,64.0558,45.5222,-224.4806,6865712242,-0.8107085911,Down,NoReversal,Down,Up,Reversal,-0.0141443913,Down
2016-09-13,215.1499938965,212.5,214.8399963379,213.2299957275,182828800,203.0362701416,215.4954025247,217.0379746299,214.4333,217.6486,220.8639,-0.2726,-0.6216,0.349,42.263,24.0459,-252.1398,6682883403,-1.5425721052,Down,NoReversal,Down,Down,Reversal,0.0145851929,Down
2016-09-14,214.6999969482,212.5,213.2899932861,213.1499938965,134185500,202.960067749,214.7135996486,216.6676907505,213.6484,217.4081,221.1677,-0.5359,-0.7079,0.172,32.5566,28.1017,-197.8638,6548697912,-1.9540911019,Down,NoReversal,Down,Down,Reversal,0.0003753311,Down
2016-09-15,215.7299957275,212.75,212.9600067139,215.2799987793,134427900,204.9882507324,214.9023993588,216.5355296104,213.4117,217.2536,221.0955,-0.5662,-0.5905,0.0244,27.2611,29.6358,-117.6237,6694434035,-1.6331302516,Down,NoReversal,Down,Up,Reversal,-0.0098941142,Down
2016-09-16,213.6900024414,212.5700073242,213.4799957275,213.3699951172,155236400,204.1959228516,214.391597945,216.2340501349,212.8609,216.9791,221.0972,-0.7358,-0.6081,-0.1277,30.2624,33.0497,-145.6815,6539197681,-1.8424521899,Down,NoReversal,Down,Down,Reversal,0.0089516038,Down
2016-09-19,214.8800048828,213.0299987793,214.1300048828,213.4100036621,78968600,204.2342376709,214.0643998507,215.9650933279,212.3917,216.7226,221.0534,-0.8571,-0.5835,-0.2736,33.6343,38.2176,-105.0314,6619448171,-1.9006934773,Down,NoReversal,Down,Up,Reversal,-0.0001874727,Down
2016-09-20,214.5899963379,213.3800048828,214.4100036621,213.4199981689,69665300,204.2437744141,213.8495992901,215.7227033128,211.9923,216.4671,220.9418,-0.9416,-0.5344,-0.4072,32.6682,26.7373,-90.744,6689113450,-1.8731040227,Down,NoReversal,Down,Up,NoReversal,-4.68302262475184E-05,Down
2016-09-21,216.0299987793,213.4400024414,214.2400054932,215.8200073242,110284400,206.5406036377,214.5064019681,215.7319703615,211.9789,216.3096,220.6403,-0.8056,-0.3187,-0.4868,38.3835,50.1957,-40.5802,6799397875,-1.2255683934,Down,NoReversal,Down,Up,NoReversal,-0.0111204201,Down
2016-09-22,217.5299987793,216.7100067139,217,217.1799926758,76678700,207.842086792,215.3975988707,215.8698772486,211.9834,216.2761,220.5688,-0.5814,-0.0756,-0.5057,49.5729,71.7857,32.8345,6876076588,-0.4722783779,Down,NoReversal,Reversal,Up,NoReversal,-0.0062620195,Reversal
2016-09-23,216.8800048828,215.8800048828,216.7200012207,215.9900054932,73630900,206.7032928467,215.5950677449,215.8813180338,211.9469,216.1906,220.4343,-0.494,0.0094,-0.5034,68.7329,84.2173,3.8941,6802445667,-0.2862502889,Down,NoReversal,Reversal,Down,NoReversal,0.0055094548,Reversal
2016-09-26,215.2299957275,214.0099945068,215.0200042725,214.2400054932,89827300,205.0285644531,215.1433803276,215.7250025537,211.7445,216.0381,220.3317,-0.5595,-0.0449,-0.5146,71.9393,59.8147,-54.8518,6712618362,-0.5816222261,Down,NoReversal,Reversal,Down,NoReversal,0.0081684091,Reversal
2016-09-27,215.6799926758,213.6199951172,214.0500030518,215.5700073242,78494800,206.301361084,215.2855893265,215.7102411033,211.7366,215.8985,220.0605,-0.4984,0.013,-0.5114,63.4083,46.193,-33.3692,6791113191,-0.4246517768,Down,NoReversal,Reversal,Up,NoReversal,-0.0061696979,Reversal
2016-09-28,216.8200073242,214.7100067139,215.8300018311,216.6399993896,87411000,207.3253326416,215.7370593475,215.7987895115,211.7648,215.8305,219.8963,-0.3594,0.1215,-0.481,52.0069,50.013,13.0128,6878524206,-0.061730164,Reversal,NoReversal,Up,Up,NoReversal,-0.0049390328,Reversal
2016-09-29,216.8699951172,214.0399932861,216.3999938965,214.6799926758,128070600,205.4496154785,215.3847037903,215.6922374319,211.6654,215.6955,219.7257,-0.4028,0.0625,-0.4654,50.0499,53.9438,-18.5658,6750453591,-0.3075336416,Down,NoReversal,Reversal,Down,NoReversal,0.0091298993,Reversal
2016-09-30,217.1199951172,215.3600006104,215.6499938965,216.3000030518,117202900,206.9999389648,215.6898035441,215.7501198719,211.6751,215.641,219.607,-0.303,0.1299,-0.4329,55.355,62.1082,28.9247,6867656505,-0.0603163278,Reversal,NoReversal,Up,Up,NoReversal,-0.0074896456,Reversal
2016-10-03,216.0399932861,215.0399932861,215.8200073242,215.7799987793,83512100,206.5023193359,215.7198686225,215.7529654821,211.7464,215.5115,219.2767,-0.2629,0.136,-0.3989,57.6619,56.9337,7.7154,6784144448,-0.0330968596,Reversal,NoReversal,Up,Down,NoReversal,0.0024098817,Reversal
2016-10-04,216.1699981689,213.9900054932,215.9100036621,214.6799926758,119948100,205.4496154785,215.3732433069,215.6507775958,211.8811,215.294,218.7069,-0.3161,0.0662,-0.3823,57.4951,53.4435,-18.6177,6664196396,-0.2775342889,Down,NoReversal,Reversal,Down,NoReversal,0.005123934,Reversal
2016-10-05,216.1300048828,215.3300018311,215.4100036621,215.6300048828,72816000,206.3587646484,215.4588304989,215.6487992422,212.1594,215.125,218.0906,-0.2785,0.0831,-0.3616,51.9207,45.3851,39.1812,6737012359,-0.1899687433,Down,NoReversal,Reversal,Up,NoReversal,-0.0044057515,Reversal
2016-10-06,216.0399932861,214.7400054932,215.3699951172,215.7799987793,62927400,206.5023193359,215.5658865924,215.6612944362,212.4362,214.9885,217.5408,-0.2339,0.1022,-0.336,47.5683,43.8765,44.175,6799939735,-0.0954078438,Reversal,NoReversal,Up,Up,NoReversal,-0.0006951242,Reversal
2016-10-07,216.3000030518,214.1900024414,216.1000061035,215.0399932861,89788300,205.794128418,215.3905888236,215.6021228981,212.6475,215.0765,217.5055,-0.2553,0.0646,-0.3199,46.9804,51.6797,14.4093,6710151480,-0.2115340745,Down,NoReversal,Reversal,Down,NoReversal,0.0034412459,Reversal
2016-10-10,216.6999969482,215.9900054932,216.1600036621,216.1600036621,50602600,206.8659820557,215.6470604364,215.6552543994,212.656,215.0675,217.479,-0.1798,0.1121,-0.2918,52.1539,60.9056,94.1945,6762006503,-0.008193963,Reversal,NoReversal,Up,Up,NoReversal,-0.0051813951,Reversal
2016-10-11,215.7400054932,212.5800018311,215.6600036621,213.4299926758,130367400,204.2533416748,214.9080378496,215.4433247115,212.6951,215.0775,217.4599,-0.3363,-0.0356,-0.3007,53.7684,48.7198,-90.4373,6631639130,-0.5352868619,Down,NoReversal,Reversal,Down,NoReversal,0.012791131,Reversal
2016-10-12,214.3200073242,213.0099945068,213.5899963379,213.7100067139,73866100,204.5213317871,214.5086941377,215.2782468069,212.8025,215.1055,217.4085,-0.4329,-0.1057,-0.3272,50.7787,42.7107,-111.5352,6705505247,-0.7695526693,Down,NoReversal,Down,Up,Reversal,-0.0013102523,Down
2016-10-13,213.5899963379,211.2100067139,212.1600036621,213.0099945068,101357000,203.8514099121,214.009127594,215.0622227784,212.5173,214.992,217.4667,-0.5594,-0.1858,-0.3736,39.4596,26.9484,-167.4729,6604148287,-1.0530951843,Down,NoReversal,Down,Down,Reversal,0.0032862881,Down
2016-10-14,214.6900024414,213.0299987793,214.1499938965,213.1199951172,93346200,203.9566802979,213.7127501018,214.8772487154,212.4698,214.9795,217.4892,-0.6434,-0.2158,-0.4276,33.7758,31.6682,-100.1717,6697494524,-1.1644986136,Down,NoReversal,Down,Up,Reversal,-0.000516144,Down
2016-10-17,213.3899993896,212.1699981689,213.0899963379,212.3800048828,58275700,203.2485046387,213.2685016954,214.6394159694,212.2547,214.928,217.6013,-0.7609,-0.2666,-0.4942,29.9172,31.1351,-155.2092,6639218850,-1.370914274,Down,NoReversal,Down,Down,Reversal,0.0034842745,Down
2016-10-18,214.3099975586,213.2700042725,214.2400054932,213.7100067139,74250300,204.5213317871,213.4156700349,214.5509008022,212.2991,214.9425,217.5859,-0.7381,-0.1951,-0.543,35.6519,44.1525,-79.5943,6716088506,-1.1352307673,Down,NoReversal,Down,Up,NoReversal,-0.0062233952,Down
2016-10-19,214.6399993896,213.6000061035,214.0200042725,214.2799987793,66519200,205.0668029785,213.7037796164,214.5251006096,212.2391,214.8655,217.4919,-0.6665,-0.0988,-0.5677,45.7498,61.9618,-46.9737,6782607730,-0.8213209932,Down,NoReversal,Reversal,Up,NoReversal,-0.0026600339,Reversal
2016-10-20,214.5299987793,213.1100006104,213.8699951172,213.8800048828,73639800,204.6839904785,213.7625213719,214.4636629213,212.2691,214.7005,217.1319,-0.6346,-0.0535,-0.5811,60.6953,75.9715,-60.3546,6708967900,-0.7011415495,Down,NoReversal,Reversal,Down,NoReversal,0.001870179,Reversal
2016-10-21,214.0800018311,212.7599945068,213.8800048828,213.9799957275,89089100,204.7796936035,213.8350128237,214.417599379,212.2246,214.6,216.9754,-0.5945,-0.0107,-0.5838,71.4616,76.4516,-68.5249,6798056992,-0.5825865553,Down,NoReversal,Reversal,Up,NoReversal,-0.0004672906,Reversal
2016-10-24,215.3200073242,214.4799957275,215,214.8899993896,60146600,205.6505889893,214.1866750124,214.4625898562,212.2599,214.6325,217.0051,-0.4836,0.0801,-0.5637,75.7343,74.7799,18.7288,6858203584,-0.2759148439,Down,NoReversal,Reversal,Up,NoReversal,-0.0042347418,Reversal
2016-10-25,214.9799957275,213.9799957275,214.6799926758,214.1699981689,66542300,204.9615325928,214.1811160645,214.4347239813,212.2223,214.5625,216.9027,-0.4487,0.092,-0.5407,73.9172,70.5202,-14.8796,6791661255,-0.2536079167,Down,NoReversal,Reversal,Down,NoReversal,0.0033618211,Reversal
2016-10-26,214.4199981689,212.9299926758,213.2100067139,213.7400054932,75705500,204.5500335693,214.0340792074,214.3685603157,212.2577,214.4175,216.5773,-0.4506,0.0721,-0.5227,68.0514,58.8542,-55.7474,6715955777,-0.3344811083,Down,NoReversal,Reversal,Down,NoReversal,0.0020117557,Reversal
2016-10-27,214.6199951172,213.0800018311,214.5800018311,213.1699981689,77220200,204.0045471191,213.7460521946,214.2544115398,212.1195,214.342,216.5645,-0.4923,0.0243,-0.5166,55.2776,36.4583,-55.917,6638735564,-0.5083593453,Down,NoReversal,Reversal,Down,NoReversal,0.0026739566,Reversal
2016-10-28,213.9299926758,211.7100067139,213.1399993896,212.5399932861,140623200,203.4016113281,213.3440325584,214.0911336109,211.9905,214.154,216.3175,-0.5697,-0.0425,-0.5272,40.3585,25.7629,-113.7645,6498112381,-0.7471010525,Down,NoReversal,Reversal,Down,Reversal,0.002964171,Reversal
2016-10-31,213.1900024414,212.3600006104,212.9299926758,212.5500030518,61272500,203.4112091064,213.0793560562,213.9443592719,211.8566,213.9925,216.1284,-0.623,-0.0766,-0.5464,27.9288,21.5651,-108.117,6559384888,-0.8650032157,Down,NoReversal,Reversal,Up,Reversal,-4.70936982180925E-05,Reversal
2016-11-01,212.9900054932,209.6000061035,212.9299926758,211.0099945068,122781800,201.9374084473,212.3895688731,213.664895961,211.3368,213.809,216.2812,-0.7806,-0.1873,-0.5932,24.3057,25.5891,-200.3156,6436603070,-1.2753270879,Down,NoReversal,Down,Down,Reversal,0.007298273,Down
2016-11-02,211.1000061035,209.2299957275,210.6499938965,209.7400054932,103330800,200.7220306396,211.5063810798,213.2910968688,210.614,213.5145,216.415,-0.9964,-0.3225,-0.6739,22.7445,21.0792,-245.5557,6333272264,-1.784715789,Down,NoReversal,Down,Down,Reversal,0.0060550633,Down
2016-11-03,210.2400054932,208.4600067139,209.9900054932,208.7799987793,88939300,199.8032684326,210.5975869796,212.8614684793,209.7911,213.1645,216.5379,-1.2307,-0.4455,-0.7852,20.3783,14.4666,-230.3949,6244332918,-2.2638814997,Down,NoReversal,Down,Down,Reversal,0.0045981738,Down
2016-11-04,209.8899993896,208.3800048828,208.9100036621,208.5500030518,109122100,199.5832214355,209.9150590037,212.4508527243,209.0303,212.84,216.6497,-1.4187,-0.5067,-0.9119,13.9426,6.2821,-195.0301,6135210859,-2.5357937206,Down,Reversal,Down,Down,Reversal,0.0011028325,Down
2016-11-07,213.1900024414,208.5500030518,208.5500030518,213.1499938965,109794900,203.9853820801,210.9933706346,212.5174375979,209.1912,212.6895,216.1878,-1.1828,-0.2167,-0.9661,18.9777,36.1843,-12.766,6245005720,-1.5240669632,Down,NoReversal,Down,Up,NoReversal,-0.0215810039,Down
2016-11-08,214.7700042725,212.3800048828,212.6900024414,214.1100006104,102268300,204.9040985107,212.0322472932,212.6691102657,209.1841,212.7235,216.2629,-0.9079,0.0466,-0.9545,35.5304,64.1247,52.1587,6351777858,-0.6368629725,Down,NoReversal,Reversal,Up,NoReversal,-0.004483708,Reversal
2016-11-09,217.1000061035,212.3399963379,212.3699951172,216.3800048828,258429000,207.0765228271,213.4814998231,213.0225288007,208.9925,212.857,216.7214,-0.5012,0.3626,-0.8638,64.6112,93.5246,122.1809,6610206830,0.4589710224,Up,NoReversal,Up,Up,Reversal,-0.0104908227,Up
2016-11-10,218.3099975586,215.2200012207,217.3000030518,216.9199981689,172113300,207.5932922363,214.6276659384,213.3937163596,208.8006,213.0525,217.3043,-0.1337,0.5841,-0.7178,82.2617,89.1358,171.0499,6782320143,1.2339495788,Up,NoReversal,Up,Up,Reversal,-0.0024893661,Up
2016-11-11,216.6999969482,215.3200073242,216.0800018311,216.4199981689,100552700,207.1148071289,215.2251100152,213.6819336747,208.719,213.2175,217.716,0.1159,0.6669,-0.551,88.7506,83.5915,125.9528,6681767411,1.5431763405,Up,NoReversal,Up,Down,Reversal,0.0023103225,Up
2016-11-14,217.2700042725,215.7200012207,217.0299987793,216.5899963379,91861000,207.2774658203,215.6800721228,213.9588920236,208.7169,213.428,218.139,0.3237,0.6998,-0.3761,83.1568,76.7433,127.2968,6776347393,1.7211800992,Up,NoReversal,Up,Up,Reversal,-0.0007848847,Up
2016-11-15,218.2799987793,216.8000030518,217.0399932861,218.2799987793,91652600,208.8948364258,216.5467143416,214.3704260003,208.4914,213.6565,218.8215,0.6176,0.795,-0.1774,80.5255,81.2418,156.8201,6867999973,2.1762883413,Up,NoReversal,Up,Up,Reversal,-0.0077423605,Up
2016-11-16,218.1399993896,217.4199981689,217.5599975586,217.8699951172,64761400,208.502456665,216.9878079335,214.7037182972,208.3568,213.836,219.3152,0.8081,0.7884,0.0197,81.1558,85.4824,137.8884,6802382276,2.2840896363,Up,NoReversal,Up,Down,Reversal,0.001881873,Up
2016-11-17,219.0599975586,217.9199981689,218.0500030518,218.9900054932,69797200,209.5742950439,217.6552071201,215.1119361254,208.1692,214.0915,220.0137,1.0375,0.8142,0.2233,87.0621,94.4621,139.6295,6872179467,2.5432709947,Up,NoReversal,Up,Up,Reversal,-0.005114436,Up
2016-11-18,219.2700042725,218.2899932861,219.0700073242,218.5,86265800,209.1053466797,217.9368047467,215.4346088753,208.0923,214.3175,220.5427,1.1664,0.7544,0.4119,89.1147,87.3996,121.2281,6785913716,2.5021958714,Up,NoReversal,Up,Down,Reversal,0.0022425881,Up
2016-11-21,220.1799926758,219,219.1699981689,220.1499938965,72402600,210.6844024658,218.6745344633,215.8836931631,207.8563,214.5805,221.3046,1.3856,0.779,0.6067,91.2373,91.8502,130.5994,6858316354,2.7908413002,Up,NoReversal,Up,Up,Reversal,-0.0074948623,Up
2016-11-22,220.7899932861,219.7299957275,220.5099945068,220.5800018311,67429000,211.0959472656,219.3096902526,216.3309606553,207.692,214.901,222.1099,1.5759,0.7754,0.8005,89.8822,90.3969,124.5502,6925745311,2.9787295973,Up,NoReversal,Up,Up,Reversal,-0.0019494421,Up
2016-11-23,220.7599945068,219.75,219.9799957275,220.6999969482,54690100,211.2107849121,219.7731258178,216.7470593498,207.6371,215.249,222.8608,1.7166,0.7329,0.9837,92.9429,96.5817,110.7636,6982365548,3.0260664679,Up,NoReversal,Up,Up,Reversal,-0.0005437024,Up
